,feature,tfidf,ig_value
84,39,0.0,0.0025476835679978382
85,3A,0.0,0.0007979393802941548
86,3RIBgD5NRP,0.0,0.0007979393802941548
87,3b6mcfHg6F,0.0,0.0007841756598852001
88,3cdSRIFkPH,0.0,0.0007841756598852001
89,3fNkCY6tJn,0.0,0.0007841756598852001
90,3mkVzdTXWj,0.0,0.0007841756598852001
91,3oGJsnqFt4,0.0,0.0009667991902708728
92,3x,0.0,0.0007841756598852001
93,40,0.0,0.0023661976522391104
94,400,0.0,0.0007979393802941548
95,41,0.0,0.0007979393802941548
96,43EPwx0DwV,0.0,0.0007841756598852001
97,446t,0.0,0.0007979393802941548
98,45,0.0,0.003997192467585675
99,464lAlDfPx,0.0,0.0009667991902708728
100,466,0.0,0.010563576433679112
101,466T,0.0,0.0007979393802941548
102,47,0.0,0.0017643284227015776
103,470,0.0,0.0009667991902708728
104,470T,0.0,0.0007841756598852001
105,4778VRSnGB,0.0,0.0007841756598852001
106,48AM,0.0,0.0007841756598852001
107,4BwiZ2mh9g,0.0,0.0007979393802941548
108,4CNbZD61My,0.0,0.0007979393802941548
109,4GCubGUpf5,0.0,0.0009667991902708728
110,4HNb8JTefd,0.0,0.0009667991902708728
111,4JFXD7FSRp,0.0,0.0007841756598852001
112,4LWaUL7ERu,0.0,0.0009667991902708728
113,4x56d53fKE,0.0,0.0007841756598852001
114,4z9ty9l3MC,0.0,0.0009667991902708728
115,50,0.0,0.0015690787865341171
116,500,0.0,0.006077578064750622
117,500T,0.0,0.0007841756598852001
118,51,0.0,0.001581704892316127
119,55,0.0,0.0007979393802941548
120,55JhMkYkkq,0.0,0.0009667991902708728
121,57,0.0,0.0007979393802941548
122,571,0.0,0.003514694486485892
123,571T,0.0,0.0009667991902708728
124,5LofW1PvYI,0.0,0.0007979393802941548
125,5T,0.0,0.0007841756598852001
126,5XnuDJHfTk,0.0,0.0009667991902708728
127,5cc5WDhaxG,0.0,0.0007841756598852001
128,5hHrgyzTvK,0.0,0.0007979393802941548
129,5krzxQPjKF,0.0,0.0007979393802941548
130,5th,0.0,0.0007841756598852001
131,5triliun,0.0,0.0007979393802941548
132,60,0.0,0.0007841756598852001
133,61l6OiHYWQ,0.0,0.0007979393802941548
134,62,0.0,0.001581704892316127
135,67,0.0,0.0007979393802941548
136,6BdzLsLmbd,0.0,0.0007841756598852001
137,6I9mKZPEFH,0.0,0.0007979393802941548
138,6T06GswxBL,0.0,0.0007979393802941548
139,6YIKz02KM9,0.0,0.0009667991902708728
140,6ZR5MnttnR,0.0,0.0007841756598852001
141,6anh66Sq7H,0.0,0.0009667991902708728
142,72hs5M2n8Z,0.0,0.0007841756598852001
143,75,0.0,0.001750564702292623
144,7ITkAZUMuL,0.0,0.0007979393802941548
145,7LpjWGfEx8,0.0,0.0009667991902708728
146,7gblbPr3Mx,0.0,0.0007841756598852001
147,7ydr70E7II,0.0,0.0009667991902708728
148,800rb,0.0,0.0007841756598852001
149,81,0.0,0.0007979393802941548
150,8211,0.0,0.0009667991902708728
151,865,0.0,0.0009667991902708728
152,8ADoYeOaWD,0.0,0.0007979393802941548
153,8hrFM6FhWe,0.0,0.0007841756598852001
154,8nCQYK1MMp,0.0,0.0007979393802941548
155,8rExUxSyHK,0.0,0.0007979393802941548
156,8v10dx6d1r,0.0,0.0007979393802941548
157,8wQh1YIiM3,0.0,0.0007841756598852001
158,90,0.0,0.0007979393802941548
159,93,0.0,0.0007841756598852001
160,94,0.0,0.0023960637471287516
161,9WDsWPuouL,0.0,0.0007841756598852001
162,9kjdOCn3U8,0.0,0.0007979393802941548
163,9uQnK13hxJ,0.0,0.0007841756598852001
164,9yMy0zpX5R,0.0,0.0007979393802941548
165,AAACCCHHH,0.0,0.0007979393802941548
166,AB,0.0,0.0007979393802941548
167,ABUD,0.0,0.0009667991902708728
168,ADA,0.0,0.001581704892316127
169,ADALAH,0.0,0.0007979393802941548
170,AGUSTUS,0.0,0.0009667991902708728
171,AHLI,0.0,0.0007841756598852001
172,AHMAD_BASARAH,0.0,0.0009667991902708728
173,AIMAN,0.0,0.003928167655860015
174,AJA,0.0,0.0007841756598852001
175,AKAN,0.0,0.0009667991902708728
176,AKI,0.0,0.0007841756598852001
177,AKIPagitvOne,0.0,0.0009667991902708728
178,AKSES,0.0,0.0007841756598852001
179,AKSI,0.0,0.0007979393802941548
180,AKTA,0.0,0.0015966267866678319
181,AMAN,0.0,0.0007979393802941548
182,AMAT,0.0,0.0007979393802941548
183,AMDAL,0.0,0.0007841756598852001
184,AMEN,0.0,0.0007841756598852001
185,AMPG,0.0,0.0007841756598852001
186,ANDA,0.0,0.0007841756598852001
187,ANGGARAN,0.0,0.0007979393802941548
188,ANIES,0.0,0.0009667991902708728
189,ANTARA,0.31731425211998365,0.009918929766538076
190,AP,0.0,0.0007841756598852001
191,APA,0.0,0.0015966267866678319
192,APAKAH,0.0,0.0007979393802941548
193,APBD,0.0,0.0009667991902708728
194,APBN,0.0,0.021248793200881133
195,APLN,0.0,0.0007841756598852001
196,APM,0.0,0.0007841756598852001
197,AR,0.0,0.0023547108464403443
198,AS,0.0,0.0015966267866678319
199,ASASI,0.0,0.0007979393802941548
200,ASN,0.0,0.00902266251098216
201,ATAS,0.0,0.0009667991902708728
202,AYUl7rTS3n,0.0,0.0007841756598852001
203,AZZXnnfK6i,0.0,0.0007841756598852001
204,Aamiin,0.0,0.0009667991902708728
205,Abadi,0.0,0.0007841756598852001
206,Abdullah,0.0,0.0007841756598852001
207,Abdur,0.0,0.0007979393802941548
208,Abu,0.0,0.0007979393802941548
209,Ace,0.0,0.0007841756598852001
210,Ada,0.0,0.029897769607086566
211,AdadiKompas,0.0,0.002717986206602019
212,Adakah,0.0,0.0009667991902708728
213,Adalah,0.0,0.0031962517947285995
214,Adanya,0.0,0.0007979393802941548
215,Adat,0.0,0.0007841756598852001
216,Ade,0.0,0.003700206386213045
217,Adi,0.0,0.0007841756598852001
218,Adik,0.0,0.0009667991902708728
219,Aduk,0.0,0.0007841756598852001
220,Advokasi,0.0,0.0009667991902708728
221,Afrika,0.0,0.0007979393802941548
222,Agar,0.0,0.0023661976522391104
223,Agen,0.0,0.0007841756598852001
224,Agung,0.0,0.0015690787865341171
225,Agustus,0.0,0.01054860986016437
226,Ah,0.0,0.0007979393802941548
227,Aher,0.0,0.007570668261908553
228,AherGubernur,0.0,0.0009667991902708728
229,Ahli,0.0,0.001750564702292623
230,Ahmad,0.0,0.003502068380703438
231,Ahok,0.0,0.006860015699919009
232,Aja,0.0,0.003700206386213045
233,Akademiknya,0.0,0.0009667991902708728
234,Akademisi,0.0,0.0009667991902708728
235,Akal,0.0,0.0007979393802941548
236,Akan,0.0,0.015688374484285283
237,Akankah,0.0,0.0009667991902708728
238,Akhir,0.0,0.006234672132605645
239,Akn,0.0,0.0007979393802941548
240,Akses,0.0,0.0009667991902708728
241,Aksi,0.0,0.0023960637471287516
242,Aktivis,0.0,0.0023547108464403443
243,Aktuql,0.0,0.0009667991902708728
244,Aku,0.0,0.004943531809043833
245,AkucintaPapua,0.0,0.0007979393802941548
246,Akutuh,0.0,0.0007841756598852001
247,Alangkah,0.0,0.0007979393802941548
248,Alasan,0.0,0.009987826367988673
249,Alasannya,0.0,0.0007979393802941548
250,Alhamdulillah,0.0,0.001750564702292623
251,Alhamdulliah,0.0,0.0007841756598852001
252,Ali,0.0,0.004298365855435193
253,Aliansi,0.0,0.0007841756598852001
254,Alih,0.0,0.0007979393802941548
255,Allaahuakbarr,0.0,0.0007979393802941548
256,Allah,0.0,0.0023799819319643145
257,Alokasi,0.0,0.0009667991902708728
258,Alternatif,0.0,0.0007841756598852001
259,Alumni,0.0,0.0009667991902708728
260,Amali,0.0,0.0023661976522391104
261,Amankan,0.0,0.0007841756598852001
262,Amatiran,0.0,0.0015966267866678319
263,Amazon,0.0,0.0007979393802941548
264,Ambil,0.0,0.0009667991902708728
265,Ambrose,0.0,0.0009667991902708728
266,Amerika,0.0,0.0007979393802941548
267,Amhar,0.0,0.0009667991902708728
268,Ami,0.0,0.0007841756598852001
269,Amien,0.0,0.03628499855618417
270,AmienRais,0.0,0.0015966267866678319
271,Amin,0.0,0.0025476835679978382
272,Ampera,0.0,0.0007841756598852001
273,Amplop,0.0,0.0007979393802941548
274,Anaaaaa,0.0,0.0009667991902708728
275,Anak,0.0,0.001581704892316127
276,Analis,0.0,0.0007979393802941548
277,Analisa,0.0,0.0009667991902708728
278,Analisis,0.0,0.0007841756598852001
279,Ancaman,0.0,0.0015966267866678319
280,Ancang,0.0,0.0007841756598852001
281,And,0.0,0.0009667991902708728
282,Anda,0.0,0.004927425935545848
283,Andrew,0.0,0.0009667991902708728
284,Aneh,0.0,0.0015966267866678319
285,Anehnya,0.0,0.0007979393802941548
286,Anekdot,0.0,0.0009667991902708728
287,Angan,0.0,0.0007979393802941548
288,Anggap,0.0,0.0023661976522391104
289,Anggaran,0.0,0.013187498636843431
290,Anggota,0.0,0.009594059579566938
291,Anies,0.0,0.01338610103993143
292,AniesBaswedan,0.0,0.0007979393802941548
293,Aniesjokowi,0.0,0.0009667991902708728
294,Annavita,0.0,0.0007979393802941548
295,Antara,0.0,0.001750564702292623
296,Anthony,0.0,0.0007841756598852001
297,Antusias,0.0,0.0007841756598852001
298,Anzar,0.0,0.0031410733108654387
299,Apa,0.0,0.02848772370007424
300,Apabila,0.0,0.0007841756598852001
301,Apakah,0.0,0.024865806435023785
302,Apalagi,0.0,0.008929735910861103
303,Apapun,0.0,0.0007841756598852001
304,Aparatur,0.0,0.0015690787865341171
305,AphqhoyU8R,0.0,0.0007979393802941548
306,Apresiasi,0.0,0.0007841756598852001
307,AqkfTD8PUJ,0.0,0.0009667991902708728
308,Ari,0.0,0.0023799819319643145
309,Arief,0.0,0.0015690787865341171
310,Artinya,0.0,0.001750564702292623
311,Arya,0.0,0.008738579915753109
312,Asal,0.0,0.0031514191263244395
313,Asia,0.0,0.0007841756598852001
314,Asing,0.0,0.0023799819319643145
315,Asli,0.0,0.0007841756598852001
316,Aspek,0.0,0.0031514191263244395
317,Aspeksindo,0.0,0.0007841756598852001
318,Asshiddiqie,0.0,0.0015966267866678319
319,Asshidiqie,0.0,0.0015690787865341171
320,Astaga,0.0,0.0007979393802941548
321,Atama,0.0,0.0009667991902708728
322,Atau,0.0,0.0043282319503248345
323,Ataukah,0.0,0.0007979393802941548
324,Atur,0.0,0.0007979393802941548
325,August,0.0,0.0007841756598852001
326,Australia,0.0,0.0007841756598852001
327,Awal,0.0,0.002562605462349543
328,Awasi,0.0,0.0007979393802941548
329,Axb9k2K4Wq,0.0,0.0009667991902708728
330,Ayah,0.0,0.0007841756598852001
331,Ayo,0.0,0.003179008306603226
332,BAGAIMANA,0.0,0.0009667991902708728
333,BAIK,0.0,0.0007979393802941548
334,BALANCE,0.0,0.0017643284227015776
335,BALIKPAPAN,0.0,0.0007979393802941548
336,BANJIR,0.0,0.0007979393802941548
337,BAPENAS,0.0,0.0007841756598852001
338,BAPPENAS,0.0,0.0007979393802941548
339,BARU,0.0,0.002903498106329394
340,BASWEDAN,0.0,0.0009667991902708728
341,BATAL,0.0,0.0015966267866678319
342,BBM,0.0,0.0015966267866678319
343,BCA,0.0,0.0025350574622156063
344,BEGO,0.0,0.0007841756598852001
345,BELAKA,0.0,0.0015966267866678319
346,BELELO,0.0,0.0007979393802941548
347,BERANDASORE,0.0,0.0015690787865341171
348,BERAPA,0.0,0.0009667991902708728
349,BERITA,0.0,0.0009667991902708728
350,BERWUJUD,0.0,0.0007979393802941548
351,BFWB,0.0,0.0007841756598852001
352,BFzcRgdvcS,0.0,0.0009667991902708728
353,BGsdozwcct,0.0,0.0007979393802941548
354,BHCNOmvNFn,0.0,0.0007841756598852001
355,BI,0.0,0.0009667991902708728
356,BIAYA,0.0,0.0017643284227015776
357,BICARA,0.0,0.0007979393802941548
358,BJPS,0.0,0.0007979393802941548
359,BLpNXuU1pq,0.0,0.0009667991902708728
360,BNPB,0.0,0.0007979393802941548
361,BODO,0.0,0.0007979393802941548
362,BOfu9LysoG,0.0,0.0007979393802941548
363,BPJS,0.0,0.013940473719581181
364,BPJSMencekik,0.0,0.0017643284227015776
365,BPJSMencekikLeher,0.0,0.0007979393802941548
366,BPJS_NaikRakyatMenangis,0.0,0.0017643284227015776
367,BREAKING,0.0,0.003700206386213045
368,BUBARKANBANSER,0.0,0.0007979393802941548
369,BUKA,0.0,0.0009667991902708728
370,BULU,0.0,0.0007841756598852001
371,BUMI,0.0,0.0007841756598852001
372,BUMN,0.0,0.003179008306603226
373,BYK,0.0,0.0007979393802941548
374,Babel,0.0,0.0007841756598852001
375,Baca,0.0,0.005279784764494977
376,BacaIndoposAja,0.0,0.003502068380703438
377,Bachmid,0.0,0.0007841756598852001
378,Badan,0.33239649399408727,0.007204383311482987
379,Bae,0.0,0.0007979393802941548
380,Bagaimana,0.0,0.012894557002686602
381,Bagi,0.0,0.001581704892316127
382,Bagian,0.0,0.001581704892316127
383,Bagiku,0.0,0.0007979393802941548
384,Bagus,0.0,0.001750564702292623
